 
7;12;42;10;6618;MrTr;9.4;-7.06;107.35;69.29689;16.028692;194.32411;12;1.02;15.0;28.78;99.75
7;12;42;11;6627;MrTr;9.51;-8.05;106.18;69.29689;16.028692;194.32411;12;1.02;15.0;28.78;99.75
7;12;42;11;6635;MrTr;9.48;-7.89;105.64;69.29689;16.028692;194.32411;12;1.02;15.0;28.75;99.75
7;12;42;12;6643;MrTr;9.22;-7.44;105.16;69.29689;16.028692;194.32411;12;1.01;15.0;28.75;99.75
7;12;42;12;6651;MrTr;9.71;-7.63;104.0;69.29689;16.028692;194.32411;12;1.02;15.0;28.78;99.75
7;12;42;12;6659;MrTr;9.64;-7.65;103.71;69.29689;16.028692;194.32411;12;1.02;15.0;28.8;99.75
7;12;42;13;6667;MrTr;9.51;-8.12;103.24;69.29689;16.028692;194.32411;12;1.02;15.0;28.78;99.75
7;12;42;13;6675;MrTr;9.6;-8.07;103.01;69.29689;16.028692;194.32411;12;1.02;15.0;28.78;99.75
7;12;42;14;6683;MrTr;9.26;-7.42;102.06;69.29689;16.028692;194.32411;12;1.02;15.0;28.8;99.75
7;12;42;14;6692;MrTr;9.26;-6.61;101.77;69.29689;16.028692;194.32411;12;1.02;15.0;28.8;99.75
7;12;42;15;6700;MrTr;9.06;-6.88;101.28;69.29689;16.028692;195.167;12;1.03;15.0;28.78;99.74
7;12;42;15;6708;MrTr;9.62;-7.72;100.44;69.29689;16.028692;194.32411;12;1.02;15.0;28.8;99.75
7;12;42;15;6716;MrTr;9.81;-6.68;100.37;69.29689;16.028692;194.32411;12;1.01;15.0;28.8;99.75
7;12;42;16;6724;MrTr;9.1;-8.45;100.29;69.29689;16.028692;194.32411;12;1.02;15.0;28.8;99.75
7;12;42;16;6732;MrTr;9.64;-6.76;100.37;69.29689;16.028692;194.32411;12;1.02;15.0;28.78;99.75
7;12;42;17;6740;MrTr;9.43;-8.01;100.19;69.29689;16.028692;194.32411;12;1.02;15.0;28.8;99.75
7;12;42;17;6748;MrTr;9.31;-7.93;100.34;69.29689;16.028692;194.32411;12;1.02;15.0;28.8;99.75
7;12;42;17;6756;MrTr;9.64;-7.79;99.55;69.29689;16.028692;194.32411;12;1.03;15.0;28.8;99.75
7;12;42;18;6764;MrTr;9.8;-8.22;99.54;69.29689;16.028692;193.4812;12;1.02;15.0;28.78;99.76
7;12;42;18;6772;MrTr;9.41;-6.93;99.93;69.29689;16.028692;194.32411;12;1.02;15.0;28.78;99.75
7;12;42;19;6780;MrTr;9.4;-8.19;99.41;69.29689;16.028692;194.32411;12;1.02;15.0;28.8;99.75
7;12;42;19;6788;MrTr;9.35;-7.38;99.39;69.29689;16.028692;194.32411;12;1.02;15.0;28.78;99.75
7;12;42;19;6796;MrTr;9.4;-7.58;100.06;69.29689;16.028692;194.32411;12;1.02;15.0;28.73;99.75
7;12;42;20;6804;MrTr;9.9;-8.16;99.54;69.29689;16.028692;194.32411;12;1.02;15.0;28.8;99.75
7;12;42;20;6812;MrTr;9.4;-6.58;98.47;69.29689;16.028692;194.32411;12;1.02;15.0;28.8;99.75
7;12;42;21;6820;MrTr;9.64;-8.42;98.28;69.29689;16.028692;194.32411;12;1.02;15.0;28.88;99.75
7;12;42;21;6828;MrTr;9.42;-7.43;98.75;69.29689;16.028692;194.32411;12;1.02;15.0;28.83;99.75
7;12;42;22;6836;MrTr;9.2;-7.7;97.78;69.29689;16.028692;194.32411;12;1.02;15.0;28.8;99.75
